Index,age,workclass,education,marital-status,occupation,race,sex,capital-gain,capital-loss,hours-per-week,native-country,CF_user,candid,clf,Method_cfe,income
0,36,Private,1st-4th,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u12,KNeighbors,random,1
0,36,Private,5th-6th,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u12,KNeighbors,random,1
0,36,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u12,KNeighbors,random,1
0,36,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,1,u12,KNeighbors,random,1
0,36,Private,Some-college,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,1,u12,KNeighbors,random,1
u13,37,Private,HS-grad,Divorced,Craft-repair,White,Male,0,1669,55,United-States,0,u13,KNeighbors,random,0
0,37,Self-emp-not-inc,HS-grad,Divorced,Prof-specialty,White,Male,0,1669,55,United-States,1,u13,KNeighbors,random,1
0,37,Private,Prof-school,Married-civ-spouse,Craft-repair,White,Male,0,1669,55,United-States,1,u13,KNeighbors,random,1
0,37,Private,HS-grad,Separated,Sales,White,Male,0,1669,55,United-States,1,u13,KNeighbors,random,1
0,37,Private,12th,Married-civ-spouse,Craft-repair,White,Male,0,1669,55,United-States,1,u13,KNeighbors,random,1
0,37,Private,Prof-school,Widowed,Craft-repair,White,Male,0,1669,55,United-States,1,u13,KNeighbors,random,1
u14,33,Private,10th,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,0,u14,KNeighbors,random,0
0,33,Private,Prof-school,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u14,KNeighbors,random,1
u16,51,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,0,u16,KNeighbors,random,0
0,51,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,?,White,Male,0,0,40,United-States,1,u16,KNeighbors,random,1
0,51,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u16,KNeighbors,random,1
0,51,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,40,United-States,1,u16,KNeighbors,random,1
0,51,?,HS-grad,Married-civ-spouse,?,White,Male,0,0,40,United-States,1,u16,KNeighbors,random,1
0,51,Self-emp-not-inc,Bachelors,Married-civ-spouse,Protective-serv,White,Male,0,0,40,United-States,1,u16,KNeighbors,random,1
u17,39,Private,HS-grad,Married-civ-spouse,Adm-clerical,Black,Female,0,0,50,United-States,0,u17,KNeighbors,random,0
0,39,Private,Prof-school,Married-civ-spouse,Exec-managerial,Black,Female,0,0,50,United-States,1,u17,KNeighbors,random,1
0,39,Private,Masters,Married-civ-spouse,Exec-managerial,Black,Female,0,0,50,United-States,1,u17,KNeighbors,random,1
0,39,Private,7th-8th,Married-civ-spouse,Exec-managerial,Black,Female,0,0,50,United-States,1,u17,KNeighbors,random,1
0,39,Private,12th,Married-civ-spouse,Exec-managerial,Black,Female,0,0,50,United-States,1,u17,KNeighbors,random,1
0,39,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Black,Female,0,0,50,United-States,1,u17,KNeighbors,random,1
u19,64,Private,Some-college,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,0,u19,KNeighbors,random,0
0,64,Self-emp-inc,Some-college,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,1,u19,KNeighbors,random,1
0,64,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u19,KNeighbors,random,1
0,64,Private,1st-4th,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u19,KNeighbors,random,1
0,64,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u19,KNeighbors,random,1
0,64,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u19,KNeighbors,random,1
u21,37,Private,Bachelors,Separated,Tech-support,Asian-Pac-Islander,Male,0,0,40,Philippines,0,u21,KNeighbors,random,0
0,37,Private,Bachelors,Widowed,Exec-managerial,Asian-Pac-Islander,Male,0,0,40,Philippines,1,u21,KNeighbors,random,1
0,37,Private,Bachelors,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,0,0,40,Philippines,1,u21,KNeighbors,random,1
0,37,Private,1st-4th,Separated,Exec-managerial,Asian-Pac-Islander,Male,0,0,40,Philippines,1,u21,KNeighbors,random,1
0,37,Private,Assoc-acdm,Separated,Exec-managerial,Asian-Pac-Islander,Male,0,0,40,Philippines,1,u21,KNeighbors,random,1
0,37,Private,Prof-school,Separated,Exec-managerial,Asian-Pac-Islander,Male,0,0,40,Philippines,1,u21,KNeighbors,random,1
u25,42,Private,Some-college,Divorced,Adm-clerical,White,Female,0,0,40,United-States,0,u25,KNeighbors,random,0
0,42,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Female,0,0,40,United-States,1,u25,KNeighbors,random,1
u30,38,Private,11th,Married-spouse-absent,Transport-moving,White,Male,0,0,36,Mexico,0,u30,KNeighbors,random,0
0,38,Private,Bachelors,Married-spouse-absent,Exec-managerial,White,Male,0,0,36,Mexico,1,u30,KNeighbors,random,1
0,38,Private,7th-8th,Married-spouse-absent,Exec-managerial,White,Male,0,0,36,Mexico,1,u30,KNeighbors,random,1
0,38,Private,12th,Married-spouse-absent,Exec-managerial,White,Male,0,0,36,Mexico,1,u30,KNeighbors,random,1
0,38,Private,Masters,Married-spouse-absent,Priv-house-serv,White,Male,0,0,36,Mexico,1,u30,KNeighbors,random,1
0,38,Private,11th,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,36,Mexico,1,u30,KNeighbors,random,1
u31,38,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,United-States,0,u31,KNeighbors,random,0
0,38,?,Masters,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,United-States,1,u31,KNeighbors,random,1
0,38,Private,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,United-States,1,u31,KNeighbors,random,1
0,38,Federal-gov,Assoc-acdm,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u31,KNeighbors,random,1
0,38,Private,12th,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u31,KNeighbors,random,1
0,38,Private,10th,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u31,KNeighbors,random,1
u32,35,Local-gov,Masters,Divorced,Adm-clerical,White,Female,0,0,41,United-States,0,u32,KNeighbors,random,0
0,35,Private,Masters,Married-civ-spouse,Exec-managerial,White,Female,0,0,41,United-States,1,u32,KNeighbors,random,1
0,35,Self-emp-inc,Masters,Married-civ-spouse,Prof-specialty,White,Female,0,0,41,United-States,1,u32,KNeighbors,random,1
u34,39,Self-emp-not-inc,9th,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,0,u34,KNeighbors,random,0
0,39,Self-emp-not-inc,Bachelors,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,40,United-States,1,u34,KNeighbors,random,1
0,39,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u34,KNeighbors,random,1
0,39,Self-emp-not-inc,Masters,Married-civ-spouse,Tech-support,White,Male,0,0,40,United-States,1,u34,KNeighbors,random,1
0,39,Self-emp-not-inc,9th,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u34,KNeighbors,random,1
u35,56,Private,10th,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,0,u35,KNeighbors,random,0
0,56,Private,10th,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,40,United-States,1,u35,KNeighbors,random,1
0,56,Private,7th-8th,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u35,KNeighbors,random,1
0,56,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u35,KNeighbors,random,1
0,56,Private,Assoc-voc,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,1,u35,KNeighbors,random,1
0,56,Private,10th,Married-civ-spouse,Protective-serv,White,Male,0,0,40,United-States,1,u35,KNeighbors,random,1
u37,33,State-gov,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,0,u37,KNeighbors,random,0
0,33,State-gov,Some-college,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u37,KNeighbors,random,1
0,33,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u37,KNeighbors,random,1
0,33,Private,Prof-school,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u37,KNeighbors,random,1
0,33,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u37,KNeighbors,random,1
0,33,Self-emp-not-inc,Prof-school,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u37,KNeighbors,random,1
u39,36,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,0,u39,KNeighbors,random,0
0,36,Private,Assoc-acdm,Widowed,Exec-managerial,White,Male,0,0,40,United-States,1,u39,KNeighbors,random,1
0,36,Private,Bachelors,Married-spouse-absent,Exec-managerial,White,Male,0,0,40,United-States,1,u39,KNeighbors,random,1
0,36,State-gov,7th-8th,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u39,KNeighbors,random,1
0,36,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u39,KNeighbors,random,1
0,36,Federal-gov,Assoc-acdm,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u39,KNeighbors,random,1
u40,30,Private,HS-grad,Never-married,Craft-repair,White,Male,0,0,40,?,0,u40,KNeighbors,random,0
0,30,Private,Masters,Widowed,Exec-managerial,White,Male,0,0,40,?,1,u40,KNeighbors,random,1
u43,63,Private,HS-grad,Never-married,Machine-op-inspct,White,Male,2174,0,40,United-States,0,u43,KNeighbors,random,0
0,63,Private,Bachelors,Never-married,Exec-managerial,White,Male,2174,0,40,United-States,1,u43,KNeighbors,random,1
0,63,Private,HS-grad,Married-civ-spouse,Tech-support,White,Male,2174,0,40,United-States,1,u43,KNeighbors,random,1
0,63,Private,11th,Never-married,Exec-managerial,White,Male,2174,0,40,United-States,1,u43,KNeighbors,random,1
0,63,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,White,Male,2174,0,40,United-States,1,u43,KNeighbors,random,1
0,63,Private,Masters,Never-married,Exec-managerial,White,Male,2174,0,40,United-States,1,u43,KNeighbors,random,1
u44,48,Private,HS-grad,Divorced,Sales,White,Female,0,0,20,United-States,0,u44,KNeighbors,random,0
0,48,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Female,0,0,20,United-States,1,u44,KNeighbors,random,1
0,48,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,White,Female,0,0,20,United-States,1,u44,KNeighbors,random,1
0,48,Private,11th,Married-civ-spouse,Exec-managerial,White,Female,0,0,20,United-States,1,u44,KNeighbors,random,1
u47,33,Private,HS-grad,Never-married,Craft-repair,White,Male,0,0,50,United-States,0,u47,KNeighbors,random,0
0,33,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,50,United-States,1,u47,KNeighbors,random,1
0,33,Private,Prof-school,Divorced,Exec-managerial,White,Male,0,0,50,United-States,1,u47,KNeighbors,random,1
0,33,Private,7th-8th,Separated,Exec-managerial,White,Male,0,0,50,United-States,1,u47,KNeighbors,random,1
0,33,Private,9th,Widowed,Exec-managerial,White,Male,0,0,50,United-States,1,u47,KNeighbors,random,1
