Index,age,workclass,education,marital-status,occupation,race,sex,capital-gain,capital-loss,hours-per-week,native-country,CF_user,candid,clf,Method_cfe,income
0,19,Private,Doctorate,Never-married,Prof-specialty,White,Female,0,0,38,United-States,1,u7,MLPClassifier,random,1
0,19,Private,Some-college,Widowed,Armed-Forces,White,Female,0,0,38,United-States,1,u7,MLPClassifier,random,1
0,19,Private,Some-college,Married-AF-spouse,Exec-managerial,White,Female,0,0,38,United-States,1,u7,MLPClassifier,random,1
0,19,Private,Some-college,Married-AF-spouse,Protective-serv,White,Female,0,0,38,United-States,1,u7,MLPClassifier,random,1
0,19,Private,Some-college,Separated,Prof-specialty,White,Female,0,0,38,United-States,1,u7,MLPClassifier,random,1
u8,52,Private,5th-6th,Never-married,Handlers-cleaners,White,Female,0,0,40,United-States,0,u8,MLPClassifier,random,0
0,52,Private,Doctorate,Married-AF-spouse,Machine-op-inspct,White,Female,0,0,40,United-States,1,u8,MLPClassifier,random,1
0,52,Private,5th-6th,Married-AF-spouse,Armed-Forces,White,Female,0,0,40,United-States,1,u8,MLPClassifier,random,1
0,52,Private,Doctorate,Married-AF-spouse,Handlers-cleaners,White,Female,0,0,40,United-States,1,u8,MLPClassifier,random,1
0,52,Federal-gov,5th-6th,Married-AF-spouse,Armed-Forces,White,Female,0,0,40,United-States,1,u8,MLPClassifier,random,1
0,52,Private,Doctorate,Widowed,Tech-support,White,Female,0,0,40,United-States,1,u8,MLPClassifier,random,1
u11,25,Private,HS-grad,Never-married,Adm-clerical,White,Male,0,0,50,United-States,0,u11,MLPClassifier,random,0
0,25,Federal-gov,HS-grad,Married-AF-spouse,Adm-clerical,White,Male,0,0,50,United-States,1,u11,MLPClassifier,random,1
0,25,Private,HS-grad,Widowed,Armed-Forces,White,Male,0,0,50,United-States,1,u11,MLPClassifier,random,1
0,25,Private,Doctorate,Widowed,Adm-clerical,White,Male,0,0,50,United-States,1,u11,MLPClassifier,random,1
0,25,Private,Doctorate,Never-married,Prof-specialty,White,Male,0,0,50,United-States,1,u11,MLPClassifier,random,1
0,25,Private,HS-grad,Widowed,Prof-specialty,White,Male,0,0,50,United-States,1,u11,MLPClassifier,random,1
u12,40,Private,Some-college,Never-married,Exec-managerial,White,Male,0,0,50,United-States,0,u12,MLPClassifier,random,0
0,40,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,United-States,1,u12,MLPClassifier,random,1
0,40,Private,Some-college,Widowed,Protective-serv,White,Male,0,0,50,United-States,1,u12,MLPClassifier,random,1
0,40,State-gov,Some-college,Widowed,Exec-managerial,White,Male,0,0,50,United-States,1,u12,MLPClassifier,random,1
0,40,Private,Some-college,Divorced,Armed-Forces,White,Male,0,0,50,United-States,1,u12,MLPClassifier,random,1
0,40,Private,Some-college,Married-AF-spouse,Sales,White,Male,0,0,50,United-States,1,u12,MLPClassifier,random,1
u13,47,Local-gov,Some-college,Divorced,Prof-specialty,White,Female,0,0,40,United-States,0,u13,MLPClassifier,random,0
0,47,Federal-gov,Some-college,Married-AF-spouse,Prof-specialty,White,Female,0,0,40,United-States,1,u13,MLPClassifier,random,1
0,47,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,0,0,40,United-States,1,u13,MLPClassifier,random,1
0,47,Federal-gov,Assoc-acdm,Divorced,Prof-specialty,White,Female,0,0,40,United-States,1,u13,MLPClassifier,random,1
0,47,State-gov,Doctorate,Divorced,Prof-specialty,White,Female,0,0,40,United-States,1,u13,MLPClassifier,random,1
0,47,Local-gov,Doctorate,Separated,Prof-specialty,White,Female,0,0,40,United-States,1,u13,MLPClassifier,random,1
u14,23,Private,HS-grad,Never-married,Craft-repair,White,Male,0,0,40,United-States,0,u14,MLPClassifier,random,0
0,23,Private,Doctorate,Widowed,Tech-support,White,Male,0,0,40,United-States,1,u14,MLPClassifier,random,1
0,23,Federal-gov,HS-grad,Widowed,Exec-managerial,White,Male,0,0,40,United-States,1,u14,MLPClassifier,random,1
0,23,Private,Doctorate,Separated,Exec-managerial,White,Male,0,0,40,United-States,1,u14,MLPClassifier,random,1
0,23,Private,12th,Married-AF-spouse,Prof-specialty,White,Male,0,0,40,United-States,1,u14,MLPClassifier,random,1
0,23,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,United-States,1,u14,MLPClassifier,random,1
u15,30,Private,HS-grad,Married-AF-spouse,Adm-clerical,White,Male,0,0,60,United-States,0,u15,MLPClassifier,random,0
0,30,State-gov,HS-grad,Married-AF-spouse,Armed-Forces,White,Male,0,0,60,United-States,1,u15,MLPClassifier,random,1
0,30,Self-emp-inc,HS-grad,Married-AF-spouse,Protective-serv,White,Male,0,0,60,United-States,1,u15,MLPClassifier,random,1
0,30,Federal-gov,Prof-school,Married-AF-spouse,Adm-clerical,White,Male,0,0,60,United-States,1,u15,MLPClassifier,random,1
0,30,Self-emp-inc,Some-college,Married-AF-spouse,Adm-clerical,White,Male,0,0,60,United-States,1,u15,MLPClassifier,random,1
0,30,Private,Masters,Married-AF-spouse,Handlers-cleaners,White,Male,0,0,60,United-States,1,u15,MLPClassifier,random,1
u17,29,State-gov,Masters,Never-married,Exec-managerial,White,Male,0,0,40,?,0,u17,MLPClassifier,random,0
0,29,Federal-gov,Masters,Widowed,Exec-managerial,White,Male,0,0,40,?,1,u17,MLPClassifier,random,1
0,29,?,Masters,Widowed,Exec-managerial,White,Male,0,0,40,?,1,u17,MLPClassifier,random,1
0,29,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,?,1,u17,MLPClassifier,random,1
0,29,?,Masters,Married-AF-spouse,Exec-managerial,White,Male,0,0,40,?,1,u17,MLPClassifier,random,1
0,29,Federal-gov,Masters,Married-AF-spouse,Exec-managerial,White,Male,0,0,40,?,1,u17,MLPClassifier,random,1
u18,64,Federal-gov,HS-grad,Married-civ-spouse,Prof-specialty,White,Male,0,0,8,United-States,0,u18,MLPClassifier,random,0
0,64,Federal-gov,Doctorate,Married-civ-spouse,Exec-managerial,White,Male,0,0,8,United-States,1,u18,MLPClassifier,random,1
0,64,Federal-gov,Doctorate,Married-AF-spouse,Prof-specialty,White,Male,0,0,8,United-States,1,u18,MLPClassifier,random,1
0,64,Federal-gov,Doctorate,Married-civ-spouse,Armed-Forces,White,Male,0,0,8,United-States,1,u18,MLPClassifier,random,1
0,64,Federal-gov,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,0,0,8,United-States,1,u18,MLPClassifier,random,1
0,64,Federal-gov,Doctorate,Separated,Prof-specialty,White,Male,0,0,8,United-States,1,u18,MLPClassifier,random,1
u19,22,Private,HS-grad,Separated,Other-service,Black,Female,0,0,35,United-States,0,u19,MLPClassifier,random,0
0,22,Private,Doctorate,Married-civ-spouse,Prof-specialty,Black,Female,0,0,35,United-States,1,u19,MLPClassifier,random,1
0,22,Federal-gov,HS-grad,Married-AF-spouse,Prof-specialty,Black,Female,0,0,35,United-States,1,u19,MLPClassifier,random,1
0,22,Self-emp-not-inc,Doctorate,Separated,Armed-Forces,Black,Female,0,0,35,United-States,1,u19,MLPClassifier,random,1
0,22,Private,HS-grad,Married-AF-spouse,Prof-specialty,Black,Female,0,0,35,United-States,1,u19,MLPClassifier,random,1
0,22,Private,Doctorate,Separated,Prof-specialty,Black,Female,0,0,35,United-States,1,u19,MLPClassifier,random,1
u20,59,Private,HS-grad,Widowed,Adm-clerical,White,Female,0,0,60,United-States,0,u20,MLPClassifier,random,0
0,59,Federal-gov,Doctorate,Widowed,Adm-clerical,White,Female,0,0,60,United-States,1,u20,MLPClassifier,random,1
0,59,Private,Some-college,Widowed,Prof-specialty,White,Female,0,0,60,United-States,1,u20,MLPClassifier,random,1
0,59,Private,Doctorate,Widowed,Prof-specialty,White,Female,0,0,60,United-States,1,u20,MLPClassifier,random,1
0,59,Private,Doctorate,Widowed,Exec-managerial,White,Female,0,0,60,United-States,1,u20,MLPClassifier,random,1
0,59,Private,HS-grad,Married-AF-spouse,Prof-specialty,White,Female,0,0,60,United-States,1,u20,MLPClassifier,random,1
u21,58,Self-emp-inc,Doctorate,Never-married,Prof-specialty,White,Female,0,0,99,?,0,u21,MLPClassifier,random,0
0,58,Self-emp-inc,Doctorate,Married-AF-spouse,Prof-specialty,White,Female,0,0,99,?,1,u21,MLPClassifier,random,1
0,58,Private,Doctorate,Married-AF-spouse,Prof-specialty,White,Female,0,0,99,?,1,u21,MLPClassifier,random,1
0,58,Federal-gov,Doctorate,Married-civ-spouse,Prof-specialty,White,Female,0,0,99,?,1,u21,MLPClassifier,random,1
0,58,Federal-gov,Doctorate,Widowed,Prof-specialty,White,Female,0,0,99,?,1,u21,MLPClassifier,random,1
0,58,Private,Doctorate,Married-civ-spouse,Prof-specialty,White,Female,0,0,99,?,1,u21,MLPClassifier,random,1
u22,30,Private,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,?,0,u22,MLPClassifier,random,0
0,30,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,?,1,u22,MLPClassifier,random,1
0,30,Federal-gov,HS-grad,Married-civ-spouse,Tech-support,White,Male,0,0,40,?,1,u22,MLPClassifier,random,1
0,30,Federal-gov,HS-grad,Married-civ-spouse,Armed-Forces,White,Male,0,0,40,?,1,u22,MLPClassifier,random,1
0,30,Federal-gov,HS-grad,Married-civ-spouse,Protective-serv,White,Male,0,0,40,?,1,u22,MLPClassifier,random,1
0,30,Federal-gov,Doctorate,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,?,1,u22,MLPClassifier,random,1
u24,41,Private,HS-grad,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,0,u24,MLPClassifier,random,0
0,41,Private,Doctorate,Married-AF-spouse,Sales,White,Male,0,0,40,United-States,1,u24,MLPClassifier,random,1
0,41,Private,HS-grad,Widowed,Prof-specialty,White,Male,0,0,40,United-States,1,u24,MLPClassifier,random,1
0,41,Private,HS-grad,Widowed,Exec-managerial,White,Male,0,0,40,United-States,1,u24,MLPClassifier,random,1
0,41,Private,Assoc-voc,Married-AF-spouse,Sales,White,Male,0,0,40,United-States,1,u24,MLPClassifier,random,1
0,41,Federal-gov,Bachelors,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,1,u24,MLPClassifier,random,1
u25,21,Private,9th,Never-married,Other-service,White,Male,0,0,35,Mexico,0,u25,MLPClassifier,random,0
0,21,Federal-gov,9th,Widowed,Exec-managerial,White,Male,0,0,35,Mexico,1,u25,MLPClassifier,random,1
0,21,Federal-gov,9th,Married-AF-spouse,Armed-Forces,White,Male,0,0,35,Mexico,1,u25,MLPClassifier,random,1
0,21,Federal-gov,Doctorate,Widowed,Other-service,White,Male,0,0,35,Mexico,1,u25,MLPClassifier,random,1
0,21,Federal-gov,9th,Married-civ-spouse,Prof-specialty,White,Male,0,0,35,Mexico,1,u25,MLPClassifier,random,1
0,21,Private,Masters,Married-AF-spouse,Prof-specialty,White,Male,0,0,35,Mexico,1,u25,MLPClassifier,random,1
u27,31,Private,Assoc-voc,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,45,United-States,0,u27,MLPClassifier,random,0
0,31,Self-emp-inc,Assoc-voc,Married-civ-spouse,Armed-Forces,White,Male,0,0,45,United-States,1,u27,MLPClassifier,random,1
0,31,Federal-gov,Assoc-voc,Married-civ-spouse,Sales,White,Male,0,0,45,United-States,1,u27,MLPClassifier,random,1
0,31,Private,Doctorate,Married-civ-spouse,Armed-Forces,White,Male,0,0,45,United-States,1,u27,MLPClassifier,random,1
0,31,Private,Assoc-voc,Married-AF-spouse,Prof-specialty,White,Male,0,0,45,United-States,1,u27,MLPClassifier,random,1
0,31,Private,Assoc-acdm,Married-civ-spouse,Tech-support,White,Male,0,0,45,United-States,1,u27,MLPClassifier,random,1
u29,48,?,11th,Separated,?,White,Male,0,0,40,United-States,0,u29,MLPClassifier,random,0
0,48,?,Bachelors,Married-AF-spouse,?,White,Male,0,0,40,United-States,1,u29,MLPClassifier,random,1
0,48,?,Bachelors,Married-civ-spouse,?,White,Male,0,0,40,United-States,1,u29,MLPClassifier,random,1
0,48,Federal-gov,11th,Married-civ-spouse,?,White,Male,0,0,40,United-States,1,u29,MLPClassifier,random,1
0,48,?,Masters,Married-civ-spouse,?,White,Male,0,0,40,United-States,1,u29,MLPClassifier,random,1
0,48,Private,11th,Separated,Armed-Forces,White,Male,0,0,40,United-States,1,u29,MLPClassifier,random,1
u31,27,Self-emp-not-inc,Some-college,Never-married,Sales,White,Male,0,0,50,United-States,0,u31,MLPClassifier,random,0
0,27,Self-emp-inc,Some-college,Widowed,Sales,White,Male,0,0,50,United-States,1,u31,MLPClassifier,random,1
0,27,Self-emp-not-inc,Some-college,Married-AF-spouse,Sales,White,Male,0,0,50,United-States,1,u31,MLPClassifier,random,1
0,27,Self-emp-not-inc,Some-college,Separated,Armed-Forces,White,Male,0,0,50,United-States,1,u31,MLPClassifier,random,1
0,27,Private,Some-college,Married-civ-spouse,Sales,White,Male,0,0,50,United-States,1,u31,MLPClassifier,random,1
0,27,Self-emp-not-inc,Some-college,Married-AF-spouse,Exec-managerial,White,Male,0,0,50,United-States,1,u31,MLPClassifier,random,1
u32,34,Private,HS-grad,Divorced,Protective-serv,Black,Male,0,0,45,United-States,0,u32,MLPClassifier,random,0
0,34,Private,Masters,Married-AF-spouse,Protective-serv,Black,Male,0,0,45,United-States,1,u32,MLPClassifier,random,1
0,34,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Black,Male,0,0,45,United-States,1,u32,MLPClassifier,random,1
0,34,Private,Assoc-acdm,Married-AF-spouse,Protective-serv,Black,Male,0,0,45,United-States,1,u32,MLPClassifier,random,1
0,34,Federal-gov,Assoc-acdm,Divorced,Protective-serv,Black,Male,0,0,45,United-States,1,u32,MLPClassifier,random,1
0,34,Private,Assoc-acdm,Married-civ-spouse,Protective-serv,Black,Male,0,0,45,United-States,1,u32,MLPClassifier,random,1
u33,30,Private,Assoc-acdm,Divorced,Sales,White,Male,0,0,52,United-States,0,u33,MLPClassifier,random,0
0,30,?,Assoc-acdm,Widowed,Sales,White,Male,0,0,52,United-States,1,u33,MLPClassifier,random,1
0,30,Private,HS-grad,Married-AF-spouse,Sales,White,Male,0,0,52,United-States,1,u33,MLPClassifier,random,1
0,30,Federal-gov,Masters,Divorced,Sales,White,Male,0,0,52,United-States,1,u33,MLPClassifier,random,1
0,30,Private,Bachelors,Widowed,Sales,White,Male,0,0,52,United-States,1,u33,MLPClassifier,random,1
0,30,Private,Doctorate,Separated,Sales,White,Male,0,0,52,United-States,1,u33,MLPClassifier,random,1
u34,38,State-gov,Bachelors,Never-married,Exec-managerial,White,Male,0,0,40,United-States,0,u34,MLPClassifier,random,0
0,38,State-gov,Bachelors,Widowed,Prof-specialty,White,Male,0,0,40,United-States,1,u34,MLPClassifier,random,1
0,38,Self-emp-not-inc,Bachelors,Widowed,Exec-managerial,White,Male,0,0,40,United-States,1,u34,MLPClassifier,random,1
0,38,?,Bachelors,Widowed,Exec-managerial,White,Male,0,0,40,United-States,1,u34,MLPClassifier,random,1
0,38,Federal-gov,Bachelors,Widowed,Exec-managerial,White,Male,0,0,40,United-States,1,u34,MLPClassifier,random,1
0,38,?,Bachelors,Divorced,Exec-managerial,White,Male,0,0,40,United-States,1,u34,MLPClassifier,random,1
u37,30,Private,HS-grad,Never-married,Sales,White,Male,0,0,40,United-States,0,u37,MLPClassifier,random,0
0,30,Federal-gov,Doctorate,Never-married,Sales,White,Male,0,0,40,United-States,1,u37,MLPClassifier,random,1
0,30,Private,HS-grad,Married-AF-spouse,Prof-specialty,White,Male,0,0,40,United-States,1,u37,MLPClassifier,random,1
0,30,Federal-gov,HS-grad,Married-AF-spouse,Sales,White,Male,0,0,40,United-States,1,u37,MLPClassifier,random,1
0,30,Private,Doctorate,Widowed,Sales,White,Male,0,0,40,United-States,1,u37,MLPClassifier,random,1
0,30,Private,Doctorate,Married-AF-spouse,Sales,White,Male,0,0,40,United-States,1,u37,MLPClassifier,random,1
u38,62,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,0,u38,MLPClassifier,random,0
0,62,State-gov,Masters,Married-AF-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u38,MLPClassifier,random,1
0,62,Private,Bachelors,Married-civ-spouse,Priv-house-serv,White,Male,0,0,40,United-States,1,u38,MLPClassifier,random,1
0,62,State-gov,Doctorate,Separated,Exec-managerial,White,Male,0,0,40,United-States,1,u38,MLPClassifier,random,1
0,62,Federal-gov,Bachelors,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,40,United-States,1,u38,MLPClassifier,random,1
0,62,Local-gov,Bachelors,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,1,u38,MLPClassifier,random,1
u39,28,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,0,0,48,United-States,0,u39,MLPClassifier,random,0
0,28,Private,Doctorate,Married-AF-spouse,Handlers-cleaners,White,Male,0,0,48,United-States,1,u39,MLPClassifier,random,1
0,28,Private,Doctorate,Never-married,Exec-managerial,White,Male,0,0,48,United-States,1,u39,MLPClassifier,random,1
0,28,Private,HS-grad,Married-civ-spouse,Prof-specialty,White,Male,0,0,48,United-States,1,u39,MLPClassifier,random,1
0,28,Private,Doctorate,Widowed,Handlers-cleaners,White,Male,0,0,48,United-States,1,u39,MLPClassifier,random,1
0,28,Private,HS-grad,Widowed,Prof-specialty,White,Male,0,0,48,United-States,1,u39,MLPClassifier,random,1
u40,23,?,HS-grad,Never-married,?,White,Male,0,0,40,United-States,0,u40,MLPClassifier,random,0
0,23,Federal-gov,Bachelors,Married-AF-spouse,?,White,Male,0,0,40,United-States,1,u40,MLPClassifier,random,1
0,23,?,Assoc-acdm,Married-AF-spouse,Protective-serv,White,Male,0,0,40,United-States,1,u40,MLPClassifier,random,1
0,23,?,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u40,MLPClassifier,random,1
0,23,?,Doctorate,Married-AF-spouse,?,White,Male,0,0,40,United-States,1,u40,MLPClassifier,random,1
0,23,Federal-gov,Doctorate,Never-married,Prof-specialty,White,Male,0,0,40,United-States,1,u40,MLPClassifier,random,1
u41,29,Self-emp-not-inc,Bachelors,Never-married,Prof-specialty,Black,Male,0,0,40,United-States,0,u41,MLPClassifier,random,0
0,29,Self-emp-inc,Bachelors,Married-AF-spouse,Prof-specialty,Black,Male,0,0,40,United-States,1,u41,MLPClassifier,random,1
0,29,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Black,Male,0,0,40,United-States,1,u41,MLPClassifier,random,1
0,29,Self-emp-not-inc,Assoc-voc,Married-AF-spouse,Prof-specialty,Black,Male,0,0,40,United-States,1,u41,MLPClassifier,random,1
0,29,Self-emp-not-inc,Doctorate,Separated,Prof-specialty,Black,Male,0,0,40,United-States,1,u41,MLPClassifier,random,1
0,29,Federal-gov,Bachelors,Married-AF-spouse,Prof-specialty,Black,Male,0,0,40,United-States,1,u41,MLPClassifier,random,1
u42,59,?,HS-grad,Married-civ-spouse,?,White,Male,0,0,16,United-States,0,u42,MLPClassifier,random,0
0,59,?,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,0,0,16,United-States,1,u42,MLPClassifier,random,1
0,59,Private,Doctorate,Married-civ-spouse,Armed-Forces,White,Male,0,0,16,United-States,1,u42,MLPClassifier,random,1
0,59,Private,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,0,0,16,United-States,1,u42,MLPClassifier,random,1
0,59,Local-gov,Doctorate,Married-civ-spouse,Exec-managerial,White,Male,0,0,16,United-States,1,u42,MLPClassifier,random,1
