Index,age,workclass,education,marital-status,occupation,race,sex,capital-gain,capital-loss,hours-per-week,native-country,CF_user,candid,clf,Method_cfe,income
0,52,Private,Doctorate,Widowed,Prof-specialty,White,Female,0,0,40,United-States,1,u8,LogisticRegression,random,1
u11,25,Private,HS-grad,Never-married,Adm-clerical,White,Male,0,0,50,United-States,0,u11,LogisticRegression,random,0
0,25,Private,Doctorate,Married-civ-spouse,Adm-clerical,White,Male,0,0,50,United-States,1,u11,LogisticRegression,random,1
0,25,Private,HS-grad,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,United-States,1,u11,LogisticRegression,random,1
0,25,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,United-States,1,u11,LogisticRegression,random,1
0,25,Private,Doctorate,Widowed,Adm-clerical,White,Male,0,0,50,United-States,1,u11,LogisticRegression,random,1
0,25,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,White,Male,0,0,50,United-States,1,u11,LogisticRegression,random,1
u12,40,Private,Some-college,Never-married,Exec-managerial,White,Male,0,0,50,United-States,0,u12,LogisticRegression,random,0
0,40,Private,Some-college,Widowed,Exec-managerial,White,Male,0,0,50,United-States,1,u12,LogisticRegression,random,1
0,40,Private,Preschool,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,United-States,1,u12,LogisticRegression,random,1
0,40,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,United-States,1,u12,LogisticRegression,random,1
0,40,Private,Some-college,Married-civ-spouse,Protective-serv,White,Male,0,0,50,United-States,1,u12,LogisticRegression,random,1
0,40,Federal-gov,Some-college,Widowed,Exec-managerial,White,Male,0,0,50,United-States,1,u12,LogisticRegression,random,1
u13,47,Local-gov,Some-college,Divorced,Prof-specialty,White,Female,0,0,40,United-States,0,u13,LogisticRegression,random,0
0,47,?,Doctorate,Widowed,Prof-specialty,White,Female,0,0,40,United-States,1,u13,LogisticRegression,random,1
0,47,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,White,Female,0,0,40,United-States,1,u13,LogisticRegression,random,1
0,47,Local-gov,Assoc-acdm,Married-civ-spouse,Prof-specialty,White,Female,0,0,40,United-States,1,u13,LogisticRegression,random,1
0,47,Self-emp-not-inc,Doctorate,Widowed,Prof-specialty,White,Female,0,0,40,United-States,1,u13,LogisticRegression,random,1
0,47,Local-gov,Doctorate,Widowed,Prof-specialty,White,Female,0,0,40,United-States,1,u13,LogisticRegression,random,1
u14,23,Private,HS-grad,Never-married,Craft-repair,White,Male,0,0,40,United-States,0,u14,LogisticRegression,random,0
0,23,Private,Assoc-acdm,Married-civ-spouse,Protective-serv,White,Male,0,0,40,United-States,1,u14,LogisticRegression,random,1
0,23,Private,Doctorate,Widowed,Prof-specialty,White,Male,0,0,40,United-States,1,u14,LogisticRegression,random,1
0,23,Federal-gov,Masters,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,1,u14,LogisticRegression,random,1
0,23,Federal-gov,HS-grad,Widowed,Prof-specialty,White,Male,0,0,40,United-States,1,u14,LogisticRegression,random,1
0,23,Federal-gov,HS-grad,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,1,u14,LogisticRegression,random,1
u15,30,Private,HS-grad,Married-AF-spouse,Adm-clerical,White,Male,0,0,60,United-States,0,u15,LogisticRegression,random,0
0,30,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,0,0,60,United-States,1,u15,LogisticRegression,random,1
0,30,Self-emp-not-inc,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,0,0,60,United-States,1,u15,LogisticRegression,random,1
0,30,Private,HS-grad,Married-civ-spouse,Sales,White,Male,0,0,60,United-States,1,u15,LogisticRegression,random,1
0,30,Self-emp-not-inc,Masters,Married-AF-spouse,Adm-clerical,White,Male,0,0,60,United-States,1,u15,LogisticRegression,random,1
0,30,Private,12th,Married-civ-spouse,Adm-clerical,White,Male,0,0,60,United-States,1,u15,LogisticRegression,random,1
u16,21,Private,HS-grad,Never-married,Farming-fishing,White,Male,0,0,24,United-States,0,u16,LogisticRegression,random,0
0,21,Federal-gov,Doctorate,Married-civ-spouse,Tech-support,White,Male,0,0,24,United-States,1,u16,LogisticRegression,random,1
0,21,Private,Doctorate,Married-civ-spouse,Exec-managerial,White,Male,0,0,24,United-States,1,u16,LogisticRegression,random,1
u17,29,State-gov,Masters,Never-married,Exec-managerial,White,Male,0,0,40,?,0,u17,LogisticRegression,random,0
0,29,Federal-gov,Masters,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,?,1,u17,LogisticRegression,random,1
0,29,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,?,1,u17,LogisticRegression,random,1
0,29,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,?,1,u17,LogisticRegression,random,1
0,29,State-gov,Masters,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,?,1,u17,LogisticRegression,random,1
0,29,Federal-gov,Masters,Married-AF-spouse,Exec-managerial,White,Male,0,0,40,?,1,u17,LogisticRegression,random,1
u18,64,Federal-gov,HS-grad,Married-civ-spouse,Prof-specialty,White,Male,0,0,8,United-States,0,u18,LogisticRegression,random,0
0,64,Federal-gov,Masters,Married-civ-spouse,Tech-support,White,Male,0,0,8,United-States,1,u18,LogisticRegression,random,1
0,64,Federal-gov,Assoc-acdm,Married-civ-spouse,Prof-specialty,White,Male,0,0,8,United-States,1,u18,LogisticRegression,random,1
0,64,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,0,0,8,United-States,1,u18,LogisticRegression,random,1
0,64,Federal-gov,Masters,Married-civ-spouse,Exec-managerial,White,Male,0,0,8,United-States,1,u18,LogisticRegression,random,1
0,64,Federal-gov,Assoc-acdm,Married-civ-spouse,Protective-serv,White,Male,0,0,8,United-States,1,u18,LogisticRegression,random,1
u20,59,Private,HS-grad,Widowed,Adm-clerical,White,Female,0,0,60,United-States,0,u20,LogisticRegression,random,0
0,59,Local-gov,Masters,Widowed,Adm-clerical,White,Female,0,0,60,United-States,1,u20,LogisticRegression,random,1
0,59,Private,Doctorate,Widowed,Priv-house-serv,White,Female,0,0,60,United-States,1,u20,LogisticRegression,random,1
0,59,Self-emp-inc,Doctorate,Widowed,Adm-clerical,White,Female,0,0,60,United-States,1,u20,LogisticRegression,random,1
0,59,Federal-gov,HS-grad,Widowed,Exec-managerial,White,Female,0,0,60,United-States,1,u20,LogisticRegression,random,1
0,59,Private,Doctorate,Widowed,Adm-clerical,White,Female,0,0,60,United-States,1,u20,LogisticRegression,random,1
u22,30,Private,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,?,0,u22,LogisticRegression,random,0
0,30,Private,Doctorate,Married-civ-spouse,Sales,White,Male,0,0,40,?,1,u22,LogisticRegression,random,1
0,30,Federal-gov,Doctorate,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,?,1,u22,LogisticRegression,random,1
0,30,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,?,1,u22,LogisticRegression,random,1
0,30,Federal-gov,Masters,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,?,1,u22,LogisticRegression,random,1
0,30,Federal-gov,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,?,1,u22,LogisticRegression,random,1
u24,41,Private,HS-grad,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,0,u24,LogisticRegression,random,0
0,41,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,1,u24,LogisticRegression,random,1
0,41,Private,Assoc-voc,Married-civ-spouse,Protective-serv,White,Male,0,0,40,United-States,1,u24,LogisticRegression,random,1
0,41,?,Doctorate,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,1,u24,LogisticRegression,random,1
0,41,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u24,LogisticRegression,random,1
0,41,Federal-gov,HS-grad,Married-civ-spouse,Tech-support,White,Male,0,0,40,United-States,1,u24,LogisticRegression,random,1
u25,21,Private,9th,Never-married,Other-service,White,Male,0,0,35,Mexico,0,u25,LogisticRegression,random,0
0,21,Private,Doctorate,Widowed,Exec-managerial,White,Male,0,0,35,Mexico,1,u25,LogisticRegression,random,1
0,21,Self-emp-inc,Doctorate,Widowed,Exec-managerial,White,Male,0,0,35,Mexico,1,u25,LogisticRegression,random,1
0,21,Federal-gov,Masters,Married-AF-spouse,Prof-specialty,White,Male,0,0,35,Mexico,1,u25,LogisticRegression,random,1
0,21,Federal-gov,Assoc-acdm,Married-civ-spouse,Sales,White,Male,0,0,35,Mexico,1,u25,LogisticRegression,random,1
u27,31,Private,Assoc-voc,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,45,United-States,0,u27,LogisticRegression,random,0
0,31,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Tech-support,White,Male,0,0,45,United-States,1,u27,LogisticRegression,random,1
0,31,Federal-gov,Assoc-voc,Married-civ-spouse,Adm-clerical,White,Male,0,0,45,United-States,1,u27,LogisticRegression,random,1
0,31,State-gov,Assoc-voc,Married-civ-spouse,Protective-serv,White,Male,0,0,45,United-States,1,u27,LogisticRegression,random,1
0,31,?,Assoc-voc,Married-civ-spouse,Prof-specialty,White,Male,0,0,45,United-States,1,u27,LogisticRegression,random,1
0,31,Federal-gov,Assoc-voc,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,45,United-States,1,u27,LogisticRegression,random,1
u29,48,?,11th,Separated,?,White,Male,0,0,40,United-States,0,u29,LogisticRegression,random,0
0,48,?,Masters,Married-civ-spouse,Protective-serv,White,Male,0,0,40,United-States,1,u29,LogisticRegression,random,1
0,48,Self-emp-inc,Assoc-acdm,Married-civ-spouse,?,White,Male,0,0,40,United-States,1,u29,LogisticRegression,random,1
0,48,?,Doctorate,Widowed,?,White,Male,0,0,40,United-States,1,u29,LogisticRegression,random,1
0,48,?,11th,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,1,u29,LogisticRegression,random,1
0,48,State-gov,Masters,Married-civ-spouse,?,White,Male,0,0,40,United-States,1,u29,LogisticRegression,random,1
u31,27,Self-emp-not-inc,Some-college,Never-married,Sales,White,Male,0,0,50,United-States,0,u31,LogisticRegression,random,0
0,27,Federal-gov,Some-college,Married-civ-spouse,Sales,White,Male,0,0,50,United-States,1,u31,LogisticRegression,random,1
0,27,Self-emp-not-inc,Some-college,Married-civ-spouse,Tech-support,White,Male,0,0,50,United-States,1,u31,LogisticRegression,random,1
0,27,Local-gov,Some-college,Married-civ-spouse,Sales,White,Male,0,0,50,United-States,1,u31,LogisticRegression,random,1
0,27,Self-emp-not-inc,Some-college,Widowed,Exec-managerial,White,Male,0,0,50,United-States,1,u31,LogisticRegression,random,1
0,27,Self-emp-not-inc,5th-6th,Married-civ-spouse,Sales,White,Male,0,0,50,United-States,1,u31,LogisticRegression,random,1
u32,34,Private,HS-grad,Divorced,Protective-serv,Black,Male,0,0,45,United-States,0,u32,LogisticRegression,random,0
0,34,Private,Masters,Married-civ-spouse,Protective-serv,Black,Male,0,0,45,United-States,1,u32,LogisticRegression,random,1
0,34,Federal-gov,HS-grad,Married-civ-spouse,Protective-serv,Black,Male,0,0,45,United-States,1,u32,LogisticRegression,random,1
0,34,Federal-gov,Doctorate,Divorced,Protective-serv,Black,Male,0,0,45,United-States,1,u32,LogisticRegression,random,1
0,34,Private,Doctorate,Widowed,Protective-serv,Black,Male,0,0,45,United-States,1,u32,LogisticRegression,random,1
0,34,Private,Assoc-acdm,Married-civ-spouse,Protective-serv,Black,Male,0,0,45,United-States,1,u32,LogisticRegression,random,1
u33,30,Private,Assoc-acdm,Divorced,Sales,White,Male,0,0,52,United-States,0,u33,LogisticRegression,random,0
0,30,Federal-gov,Assoc-acdm,Divorced,Sales,White,Male,0,0,52,United-States,1,u33,LogisticRegression,random,1
0,30,Private,Masters,Divorced,Prof-specialty,White,Male,0,0,52,United-States,1,u33,LogisticRegression,random,1
0,30,Self-emp-inc,Assoc-acdm,Widowed,Sales,White,Male,0,0,52,United-States,1,u33,LogisticRegression,random,1
0,30,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Sales,White,Male,0,0,52,United-States,1,u33,LogisticRegression,random,1
0,30,State-gov,Assoc-acdm,Widowed,Sales,White,Male,0,0,52,United-States,1,u33,LogisticRegression,random,1
u34,38,State-gov,Bachelors,Never-married,Exec-managerial,White,Male,0,0,40,United-States,0,u34,LogisticRegression,random,0
0,38,Self-emp-not-inc,Bachelors,Widowed,Exec-managerial,White,Male,0,0,40,United-States,1,u34,LogisticRegression,random,1
0,38,State-gov,Assoc-voc,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u34,LogisticRegression,random,1
0,38,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u34,LogisticRegression,random,1
0,38,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u34,LogisticRegression,random,1
0,38,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,1,u34,LogisticRegression,random,1
u35,61,Private,HS-grad,Never-married,Machine-op-inspct,Black,Female,0,0,40,United-States,0,u35,LogisticRegression,random,0
0,61,Federal-gov,Doctorate,Married-civ-spouse,Machine-op-inspct,Black,Female,0,0,40,United-States,1,u35,LogisticRegression,random,1
0,61,Private,Doctorate,Married-civ-spouse,Prof-specialty,Black,Female,0,0,40,United-States,1,u35,LogisticRegression,random,1
u36,58,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,White,Male,0,0,35,United-States,0,u36,LogisticRegression,random,0
0,58,Self-emp-not-inc,9th,Married-civ-spouse,Prof-specialty,White,Male,0,0,35,United-States,1,u36,LogisticRegression,random,1
0,58,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0,0,35,United-States,1,u36,LogisticRegression,random,1
0,58,Federal-gov,Assoc-acdm,Married-civ-spouse,Farming-fishing,White,Male,0,0,35,United-States,1,u36,LogisticRegression,random,1
0,58,Self-emp-inc,Bachelors,Married-civ-spouse,Tech-support,White,Male,0,0,35,United-States,1,u36,LogisticRegression,random,1
0,58,Self-emp-not-inc,Bachelors,Married-civ-spouse,Protective-serv,White,Male,0,0,35,United-States,1,u36,LogisticRegression,random,1
u37,30,Private,HS-grad,Never-married,Sales,White,Male,0,0,40,United-States,0,u37,LogisticRegression,random,0
0,30,Private,Doctorate,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,1,u37,LogisticRegression,random,1
0,30,Private,Doctorate,Widowed,Protective-serv,White,Male,0,0,40,United-States,1,u37,LogisticRegression,random,1
0,30,Local-gov,Assoc-acdm,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,1,u37,LogisticRegression,random,1
0,30,Private,Doctorate,Widowed,Sales,White,Male,0,0,40,United-States,1,u37,LogisticRegression,random,1
0,30,Private,Doctorate,Widowed,Prof-specialty,White,Male,0,0,40,United-States,1,u37,LogisticRegression,random,1
u39,28,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,0,0,48,United-States,0,u39,LogisticRegression,random,0
0,28,Private,Masters,Married-civ-spouse,Adm-clerical,White,Male,0,0,48,United-States,1,u39,LogisticRegression,random,1
0,28,Federal-gov,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,0,0,48,United-States,1,u39,LogisticRegression,random,1
0,28,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,White,Male,0,0,48,United-States,1,u39,LogisticRegression,random,1
0,28,Federal-gov,HS-grad,Married-civ-spouse,Armed-Forces,White,Male,0,0,48,United-States,1,u39,LogisticRegression,random,1
0,28,Private,Masters,Widowed,Sales,White,Male,0,0,48,United-States,1,u39,LogisticRegression,random,1
u40,23,?,HS-grad,Never-married,?,White,Male,0,0,40,United-States,0,u40,LogisticRegression,random,0
0,23,?,Doctorate,Married-civ-spouse,?,White,Male,0,0,40,United-States,1,u40,LogisticRegression,random,1
0,23,Self-emp-inc,HS-grad,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,1,u40,LogisticRegression,random,1
0,23,?,Doctorate,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,United-States,1,u40,LogisticRegression,random,1
0,23,?,Doctorate,Widowed,Prof-specialty,White,Male,0,0,40,United-States,1,u40,LogisticRegression,random,1
0,23,?,Assoc-acdm,Married-civ-spouse,Tech-support,White,Male,0,0,40,United-States,1,u40,LogisticRegression,random,1
u41,29,Self-emp-not-inc,Bachelors,Never-married,Prof-specialty,Black,Male,0,0,40,United-States,0,u41,LogisticRegression,random,0
0,29,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Black,Male,0,0,40,United-States,1,u41,LogisticRegression,random,1
0,29,Self-emp-not-inc,Doctorate,Widowed,Prof-specialty,Black,Male,0,0,40,United-States,1,u41,LogisticRegression,random,1
0,29,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Black,Male,0,0,40,United-States,1,u41,LogisticRegression,random,1
0,29,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Black,Male,0,0,40,United-States,1,u41,LogisticRegression,random,1
0,29,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Prof-specialty,Black,Male,0,0,40,United-States,1,u41,LogisticRegression,random,1
u42,59,?,HS-grad,Married-civ-spouse,?,White,Male,0,0,16,United-States,0,u42,LogisticRegression,random,0
0,59,Federal-gov,Some-college,Married-civ-spouse,Prof-specialty,White,Male,0,0,16,United-States,1,u42,LogisticRegression,random,1
0,59,Federal-gov,Doctorate,Married-civ-spouse,?,White,Male,0,0,16,United-States,1,u42,LogisticRegression,random,1
0,59,?,Doctorate,Married-civ-spouse,Protective-serv,White,Male,0,0,16,United-States,1,u42,LogisticRegression,random,1
0,59,?,Doctorate,Married-civ-spouse,Exec-managerial,White,Male,0,0,16,United-States,1,u42,LogisticRegression,random,1
0,59,Local-gov,Doctorate,Married-civ-spouse,Tech-support,White,Male,0,0,16,United-States,1,u42,LogisticRegression,random,1
