Index,age,workclass,education,marital-status,occupation,race,sex,capital-gain,capital-loss,hours-per-week,native-country,CF_user,candid,clf,Method_cfe,income
0,32,Private,Masters,Married-civ-spouse,Tech-support,White,Male,0,0,50,United-States,1,u8,AdaBoost,random,1
0,32,Private,1st-4th,Married-civ-spouse,Tech-support,White,Male,0,0,50,United-States,1,u8,AdaBoost,random,1
0,32,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,United-States,1,u8,AdaBoost,random,1
0,32,Private,Prof-school,Married-civ-spouse,Tech-support,White,Male,0,0,50,United-States,1,u8,AdaBoost,random,1
0,32,Self-emp-not-inc,Doctorate,Married-civ-spouse,Transport-moving,White,Male,0,0,50,United-States,1,u8,AdaBoost,random,1
u9,66,Private,10th,Widowed,Transport-moving,White,Female,0,0,11,United-States,0,u9,AdaBoost,random,0
0,66,Private,Doctorate,Married-civ-spouse,Transport-moving,White,Female,0,0,11,United-States,1,u9,AdaBoost,random,1
0,66,Private,Doctorate,Married-civ-spouse,Adm-clerical,White,Female,0,0,11,United-States,1,u9,AdaBoost,random,1
0,66,Local-gov,Doctorate,Married-civ-spouse,Transport-moving,White,Female,0,0,11,United-States,1,u9,AdaBoost,random,1
0,66,Self-emp-not-inc,Doctorate,Married-civ-spouse,Transport-moving,White,Female,0,0,11,United-States,1,u9,AdaBoost,random,1
u10,64,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,18,United-States,0,u10,AdaBoost,random,0
0,64,Private,Doctorate,Married-civ-spouse,Exec-managerial,White,Male,0,0,18,United-States,1,u10,AdaBoost,random,1
0,64,Private,Doctorate,Married-civ-spouse,?,White,Male,0,0,18,United-States,1,u10,AdaBoost,random,1
0,64,Private,Doctorate,Married-civ-spouse,Craft-repair,White,Male,0,0,18,United-States,1,u10,AdaBoost,random,1
0,64,Private,Doctorate,Married-civ-spouse,Protective-serv,White,Male,0,0,18,United-States,1,u10,AdaBoost,random,1
0,64,Private,Doctorate,Married-civ-spouse,Adm-clerical,White,Male,0,0,18,United-States,1,u10,AdaBoost,random,1
u12,41,State-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,3464,0,40,United-States,0,u12,AdaBoost,random,0
0,41,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,3464,0,40,United-States,1,u12,AdaBoost,random,1
0,41,Local-gov,HS-grad,Married-civ-spouse,Sales,White,Male,3464,0,40,United-States,1,u12,AdaBoost,random,1
0,41,Private,Doctorate,Married-civ-spouse,Adm-clerical,White,Male,3464,0,40,United-States,1,u12,AdaBoost,random,1
0,41,?,HS-grad,Married-civ-spouse,Sales,White,Male,3464,0,40,United-States,1,u12,AdaBoost,random,1
0,41,Self-emp-inc,Doctorate,Married-civ-spouse,Adm-clerical,White,Male,3464,0,40,United-States,1,u12,AdaBoost,random,1
u14,50,State-gov,HS-grad,Divorced,Adm-clerical,White,Female,0,0,40,United-States,0,u14,AdaBoost,random,0
0,50,Self-emp-not-inc,Doctorate,Divorced,Craft-repair,White,Female,0,0,40,United-States,1,u14,AdaBoost,random,1
0,50,Private,HS-grad,Married-civ-spouse,Sales,White,Female,0,0,40,United-States,1,u14,AdaBoost,random,1
0,50,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Female,0,0,40,United-States,1,u14,AdaBoost,random,1
0,50,Federal-gov,Doctorate,Divorced,Craft-repair,White,Female,0,0,40,United-States,1,u14,AdaBoost,random,1
0,50,State-gov,Doctorate,Married-civ-spouse,Protective-serv,White,Female,0,0,40,United-States,1,u14,AdaBoost,random,1
u15,62,Self-emp-inc,Assoc-voc,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,United-States,0,u15,AdaBoost,random,0
0,62,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,United-States,1,u15,AdaBoost,random,1
0,62,Self-emp-inc,Doctorate,Separated,Exec-managerial,White,Male,0,0,50,United-States,1,u15,AdaBoost,random,1
0,62,?,9th,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,United-States,1,u15,AdaBoost,random,1
0,62,?,1st-4th,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,United-States,1,u15,AdaBoost,random,1
0,62,Private,10th,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,United-States,1,u15,AdaBoost,random,1
u16,41,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,Mexico,0,u16,AdaBoost,random,0
0,41,Self-emp-not-inc,HS-grad,Married-civ-spouse,?,White,Male,0,0,40,Mexico,1,u16,AdaBoost,random,1
0,41,Federal-gov,Doctorate,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,Mexico,1,u16,AdaBoost,random,1
0,41,Private,HS-grad,Separated,Sales,White,Male,0,0,40,Mexico,1,u16,AdaBoost,random,1
0,41,Private,Prof-school,Married-civ-spouse,Farming-fishing,White,Male,0,0,40,Mexico,1,u16,AdaBoost,random,1
0,41,Private,Prof-school,Married-civ-spouse,Craft-repair,White,Male,0,0,40,Mexico,1,u16,AdaBoost,random,1
u18,36,Private,Some-college,Divorced,Sales,White,Female,0,0,40,United-States,0,u18,AdaBoost,random,0
0,36,Private,Doctorate,Never-married,Sales,White,Female,0,0,40,United-States,1,u18,AdaBoost,random,1
0,36,Private,Doctorate,Married-spouse-absent,Sales,White,Female,0,0,40,United-States,1,u18,AdaBoost,random,1
0,36,Private,Doctorate,Separated,Sales,White,Female,0,0,40,United-States,1,u18,AdaBoost,random,1
0,36,Private,Doctorate,Married-civ-spouse,Sales,White,Female,0,0,40,United-States,1,u18,AdaBoost,random,1
0,36,Private,Doctorate,Divorced,Tech-support,White,Female,0,0,40,United-States,1,u18,AdaBoost,random,1
u19,39,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,40,United-States,0,u19,AdaBoost,random,0
0,39,Private,Bachelors,Married-civ-spouse,Farming-fishing,White,Male,0,0,40,United-States,1,u19,AdaBoost,random,1
0,39,Federal-gov,HS-grad,Married-civ-spouse,Tech-support,White,Male,0,0,40,United-States,1,u19,AdaBoost,random,1
0,39,Private,Bachelors,Married-civ-spouse,?,White,Male,0,0,40,United-States,1,u19,AdaBoost,random,1
0,39,Private,Assoc-voc,Married-civ-spouse,Tech-support,White,Male,0,0,40,United-States,1,u19,AdaBoost,random,1
0,39,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u19,AdaBoost,random,1
u20,40,Private,Some-college,Never-married,Sales,White,Female,0,0,40,United-States,0,u20,AdaBoost,random,0
0,40,Self-emp-not-inc,Doctorate,Never-married,Sales,White,Female,0,0,40,United-States,1,u20,AdaBoost,random,1
0,40,?,Some-college,Married-civ-spouse,Sales,White,Female,0,0,40,United-States,1,u20,AdaBoost,random,1
0,40,Private,Doctorate,Never-married,Priv-house-serv,White,Female,0,0,40,United-States,1,u20,AdaBoost,random,1
0,40,Private,Doctorate,Married-civ-spouse,Sales,White,Female,0,0,40,United-States,1,u20,AdaBoost,random,1
0,40,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Female,0,0,40,United-States,1,u20,AdaBoost,random,1
u23,26,Private,HS-grad,Never-married,Craft-repair,White,Male,0,0,40,United-States,0,u23,AdaBoost,random,0
0,26,Private,Doctorate,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,1,u23,AdaBoost,random,1
0,26,Federal-gov,Doctorate,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,1,u23,AdaBoost,random,1
u24,36,Private,HS-grad,Married-civ-spouse,Other-service,Asian-Pac-Islander,Female,0,0,40,South,0,u24,AdaBoost,random,0
0,36,Private,Doctorate,Married-civ-spouse,Tech-support,Asian-Pac-Islander,Female,0,0,40,South,1,u24,AdaBoost,random,1
0,36,Private,Doctorate,Married-civ-spouse,Sales,Asian-Pac-Islander,Female,0,0,40,South,1,u24,AdaBoost,random,1
0,36,Self-emp-not-inc,Doctorate,Married-civ-spouse,Tech-support,Asian-Pac-Islander,Female,0,0,40,South,1,u24,AdaBoost,random,1
u25,40,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,0,0,40,United-States,0,u25,AdaBoost,random,0
0,40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,1,u25,AdaBoost,random,1
0,40,Private,Bachelors,Married-civ-spouse,Protective-serv,White,Male,0,0,40,United-States,1,u25,AdaBoost,random,1
0,40,?,HS-grad,Married-civ-spouse,Tech-support,White,Male,0,0,40,United-States,1,u25,AdaBoost,random,1
0,40,Federal-gov,Bachelors,Married-civ-spouse,Transport-moving,White,Male,0,0,40,United-States,1,u25,AdaBoost,random,1
0,40,Private,7th-8th,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u25,AdaBoost,random,1
u27,28,Private,Some-college,Never-married,Craft-repair,White,Male,0,0,40,United-States,0,u27,AdaBoost,random,0
0,28,Private,Doctorate,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,1,u27,AdaBoost,random,1
0,28,Local-gov,Doctorate,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,1,u27,AdaBoost,random,1
0,28,Self-emp-not-inc,Doctorate,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,1,u27,AdaBoost,random,1
u30,44,Private,Some-college,Divorced,Sales,White,Female,0,1408,46,United-States,0,u30,AdaBoost,random,0
0,44,Federal-gov,Some-college,Married-civ-spouse,Sales,White,Female,0,1408,46,United-States,1,u30,AdaBoost,random,1
0,44,Private,Doctorate,Divorced,Prof-specialty,White,Female,0,1408,46,United-States,1,u30,AdaBoost,random,1
0,44,Private,Some-college,Married-civ-spouse,Transport-moving,White,Female,0,1408,46,United-States,1,u30,AdaBoost,random,1
0,44,Private,1st-4th,Married-civ-spouse,Sales,White,Female,0,1408,46,United-States,1,u30,AdaBoost,random,1
0,44,Self-emp-inc,Some-college,Married-civ-spouse,Sales,White,Female,0,1408,46,United-States,1,u30,AdaBoost,random,1
u31,25,Local-gov,HS-grad,Never-married,Farming-fishing,White,Male,0,1719,16,United-States,0,u31,AdaBoost,random,0
0,25,Local-gov,HS-grad,Married-civ-spouse,Sales,White,Male,0,1719,16,United-States,1,u31,AdaBoost,random,1
0,25,Local-gov,Doctorate,Never-married,Transport-moving,White,Male,0,1719,16,United-States,1,u31,AdaBoost,random,1
0,25,Local-gov,Doctorate,Never-married,Farming-fishing,White,Male,0,1719,16,United-States,1,u31,AdaBoost,random,1
0,25,Local-gov,Doctorate,Never-married,Other-service,White,Male,0,1719,16,United-States,1,u31,AdaBoost,random,1
0,25,Local-gov,Doctorate,Divorced,Farming-fishing,White,Male,0,1719,16,United-States,1,u31,AdaBoost,random,1
u32,30,Private,HS-grad,Divorced,Other-service,White,Female,0,0,36,United-States,0,u32,AdaBoost,random,0
0,30,Private,Doctorate,Married-civ-spouse,Transport-moving,White,Female,0,0,36,United-States,1,u32,AdaBoost,random,1
0,30,Private,Doctorate,Separated,Craft-repair,White,Female,0,0,36,United-States,1,u32,AdaBoost,random,1
0,30,Private,Doctorate,Divorced,Exec-managerial,White,Female,0,0,36,United-States,1,u32,AdaBoost,random,1
0,30,?,Doctorate,Divorced,Exec-managerial,White,Female,0,0,36,United-States,1,u32,AdaBoost,random,1
0,30,Private,Doctorate,Married-civ-spouse,Protective-serv,White,Female,0,0,36,United-States,1,u32,AdaBoost,random,1
u34,27,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,0,0,49,United-States,0,u34,AdaBoost,random,0
0,27,Private,Doctorate,Married-civ-spouse,Farming-fishing,White,Male,0,0,49,United-States,1,u34,AdaBoost,random,1
0,27,Private,Doctorate,Married-civ-spouse,Protective-serv,White,Male,0,0,49,United-States,1,u34,AdaBoost,random,1
0,27,Private,Doctorate,Married-civ-spouse,Tech-support,White,Male,0,0,49,United-States,1,u34,AdaBoost,random,1
0,27,Private,Doctorate,Married-civ-spouse,Sales,White,Male,0,0,49,United-States,1,u34,AdaBoost,random,1
0,27,Local-gov,Doctorate,Married-civ-spouse,Craft-repair,White,Male,0,0,49,United-States,1,u34,AdaBoost,random,1
u35,26,Private,Some-college,Never-married,Other-service,White,Male,0,0,40,United-States,0,u35,AdaBoost,random,0
0,26,Private,Doctorate,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,1,u35,AdaBoost,random,1
0,26,Federal-gov,Doctorate,Married-civ-spouse,Transport-moving,White,Male,0,0,40,United-States,1,u35,AdaBoost,random,1
u36,29,Private,9th,Never-married,Sales,White,Female,0,0,48,United-States,0,u36,AdaBoost,random,0
0,29,Private,9th,Married-civ-spouse,Tech-support,White,Female,0,0,48,United-States,1,u36,AdaBoost,random,1
0,29,Private,Doctorate,Never-married,Sales,White,Female,0,0,48,United-States,1,u36,AdaBoost,random,1
0,29,Private,Doctorate,Never-married,Craft-repair,White,Female,0,0,48,United-States,1,u36,AdaBoost,random,1
0,29,Private,Bachelors,Married-civ-spouse,Sales,White,Female,0,0,48,United-States,1,u36,AdaBoost,random,1
0,29,Private,Doctorate,Never-married,?,White,Female,0,0,48,United-States,1,u36,AdaBoost,random,1
u38,51,Private,HS-grad,Never-married,Farming-fishing,White,Male,0,0,60,?,0,u38,AdaBoost,random,0
0,51,?,Doctorate,Never-married,Farming-fishing,White,Male,0,0,60,?,1,u38,AdaBoost,random,1
0,51,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,0,60,?,1,u38,AdaBoost,random,1
0,51,Private,Doctorate,Never-married,Protective-serv,White,Male,0,0,60,?,1,u38,AdaBoost,random,1
0,51,Private,HS-grad,Married-civ-spouse,Sales,White,Male,0,0,60,?,1,u38,AdaBoost,random,1
0,51,Local-gov,Doctorate,Never-married,Farming-fishing,White,Male,0,0,60,?,1,u38,AdaBoost,random,1
u39,44,Private,HS-grad,Divorced,Other-service,White,Male,0,0,37,United-States,0,u39,AdaBoost,random,0
0,44,Private,Doctorate,Never-married,Other-service,White,Male,0,0,37,United-States,1,u39,AdaBoost,random,1
0,44,Private,HS-grad,Married-civ-spouse,Tech-support,White,Male,0,0,37,United-States,1,u39,AdaBoost,random,1
0,44,Private,Doctorate,Divorced,Exec-managerial,White,Male,0,0,37,United-States,1,u39,AdaBoost,random,1
0,44,Private,Doctorate,Divorced,Sales,White,Male,0,0,37,United-States,1,u39,AdaBoost,random,1
0,44,Private,HS-grad,Married-civ-spouse,Sales,White,Male,0,0,37,United-States,1,u39,AdaBoost,random,1
u41,56,Private,HS-grad,Widowed,Adm-clerical,White,Female,0,0,40,United-States,0,u41,AdaBoost,random,0
0,56,Private,Doctorate,Married-spouse-absent,Adm-clerical,White,Female,0,0,40,United-States,1,u41,AdaBoost,random,1
0,56,Private,Doctorate,Never-married,Farming-fishing,White,Female,0,0,40,United-States,1,u41,AdaBoost,random,1
0,56,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Female,0,0,40,United-States,1,u41,AdaBoost,random,1
0,56,Private,Doctorate,Separated,Adm-clerical,White,Female,0,0,40,United-States,1,u41,AdaBoost,random,1
0,56,Private,HS-grad,Married-civ-spouse,Tech-support,White,Female,0,0,40,United-States,1,u41,AdaBoost,random,1
u42,30,Private,HS-grad,Divorced,Other-service,White,Female,0,0,40,United-States,0,u42,AdaBoost,random,0
0,30,Federal-gov,Doctorate,Married-civ-spouse,Other-service,White,Female,0,0,40,United-States,1,u42,AdaBoost,random,1
0,30,Private,Doctorate,Separated,Craft-repair,White,Female,0,0,40,United-States,1,u42,AdaBoost,random,1
0,30,Private,Doctorate,Never-married,Protective-serv,White,Female,0,0,40,United-States,1,u42,AdaBoost,random,1
0,30,Private,Doctorate,Married-civ-spouse,Other-service,White,Female,0,0,40,United-States,1,u42,AdaBoost,random,1
0,30,Federal-gov,Doctorate,Never-married,Protective-serv,White,Female,0,0,40,United-States,1,u42,AdaBoost,random,1
u43,69,Private,HS-grad,Widowed,Exec-managerial,White,Female,0,0,40,United-States,0,u43,AdaBoost,random,0
0,69,Private,Doctorate,Married-civ-spouse,Exec-managerial,White,Female,0,0,40,United-States,1,u43,AdaBoost,random,1
0,69,Private,Doctorate,Never-married,Exec-managerial,White,Female,0,0,40,United-States,1,u43,AdaBoost,random,1
0,69,Private,Doctorate,Married-civ-spouse,?,White,Female,0,0,40,United-States,1,u43,AdaBoost,random,1
0,69,?,Doctorate,Never-married,Exec-managerial,White,Female,0,0,40,United-States,1,u43,AdaBoost,random,1
0,69,Self-emp-not-inc,Doctorate,Married-civ-spouse,Exec-managerial,White,Female,0,0,40,United-States,1,u43,AdaBoost,random,1
u44,59,State-gov,HS-grad,Never-married,Adm-clerical,White,Male,0,0,40,United-States,0,u44,AdaBoost,random,0
0,59,Local-gov,Doctorate,Never-married,Adm-clerical,White,Male,0,0,40,United-States,1,u44,AdaBoost,random,1
0,59,State-gov,Doctorate,Married-civ-spouse,?,White,Male,0,0,40,United-States,1,u44,AdaBoost,random,1
0,59,Federal-gov,Doctorate,Never-married,Farming-fishing,White,Male,0,0,40,United-States,1,u44,AdaBoost,random,1
0,59,?,Doctorate,Never-married,Adm-clerical,White,Male,0,0,40,United-States,1,u44,AdaBoost,random,1
0,59,Private,Doctorate,Never-married,Adm-clerical,White,Male,0,0,40,United-States,1,u44,AdaBoost,random,1
u45,34,Private,10th,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,0,u45,AdaBoost,random,0
0,34,Private,Doctorate,Never-married,Craft-repair,White,Male,0,0,40,United-States,1,u45,AdaBoost,random,1
0,34,Private,Doctorate,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,United-States,1,u45,AdaBoost,random,1
0,34,Private,Doctorate,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u45,AdaBoost,random,1
0,34,Private,Doctorate,Married-spouse-absent,Craft-repair,White,Male,0,0,40,United-States,1,u45,AdaBoost,random,1
0,34,Private,Doctorate,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,1,u45,AdaBoost,random,1
u49,37,Private,Some-college,Married-civ-spouse,Craft-repair,Asian-Pac-Islander,Male,0,0,40,Hong,0,u49,AdaBoost,random,0
0,37,Private,Doctorate,Married-civ-spouse,Craft-repair,Asian-Pac-Islander,Male,0,0,40,Hong,1,u49,AdaBoost,random,1
0,37,Self-emp-not-inc,Doctorate,Married-civ-spouse,Craft-repair,Asian-Pac-Islander,Male,0,0,40,Hong,1,u49,AdaBoost,random,1
0,37,Federal-gov,Doctorate,Married-civ-spouse,Craft-repair,Asian-Pac-Islander,Male,0,0,40,Hong,1,u49,AdaBoost,random,1
0,37,Private,Doctorate,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,0,0,40,Hong,1,u49,AdaBoost,random,1
0,37,Private,Doctorate,Married-civ-spouse,Transport-moving,Asian-Pac-Islander,Male,0,0,40,Hong,1,u49,AdaBoost,random,1
