Index,age,workclass,education,marital-status,occupation,race,sex,capital-gain,capital-loss,hours-per-week,native-country,CF_user,candid,clf,Method_cfe,income
0,31,Local-gov,HS-grad,Married-civ-spouse,Prof-specialty,White,Female,0,0,40,United-States,1,u7,KNeighbors,random,1
0,31,Federal-gov,11th,Married-civ-spouse,Adm-clerical,White,Female,0,0,40,United-States,1,u7,KNeighbors,random,1
0,31,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Female,0,0,40,United-States,1,u7,KNeighbors,random,1
u8,38,Private,Some-college,Married-civ-spouse,Other-service,White,Female,0,0,40,United-States,0,u8,KNeighbors,random,0
0,38,Private,Masters,Married-civ-spouse,Armed-Forces,White,Female,0,0,40,United-States,1,u8,KNeighbors,random,1
0,38,Private,Doctorate,Married-civ-spouse,Prof-specialty,White,Female,0,0,40,United-States,1,u8,KNeighbors,random,1
0,38,Private,Assoc-voc,Married-civ-spouse,Transport-moving,White,Female,0,0,40,United-States,1,u8,KNeighbors,random,1
0,38,Never-worked,Some-college,Married-civ-spouse,Machine-op-inspct,White,Female,0,0,40,United-States,1,u8,KNeighbors,random,1
0,38,Private,Some-college,Married-civ-spouse,?,White,Female,0,0,40,United-States,1,u8,KNeighbors,random,1
u9,49,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,45,United-States,0,u9,KNeighbors,random,0
0,49,Private,Preschool,Married-civ-spouse,Prof-specialty,White,Male,0,0,45,United-States,1,u9,KNeighbors,random,1
0,49,Private,HS-grad,Married-spouse-absent,Craft-repair,White,Male,0,0,45,United-States,1,u9,KNeighbors,random,1
0,49,Private,1st-4th,Married-civ-spouse,Craft-repair,White,Male,0,0,45,United-States,1,u9,KNeighbors,random,1
0,49,Private,Some-college,Married-civ-spouse,?,White,Male,0,0,45,United-States,1,u9,KNeighbors,random,1
0,49,Local-gov,Preschool,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,45,United-States,1,u9,KNeighbors,random,1
u10,19,?,Some-college,Never-married,?,Asian-Pac-Islander,Female,0,0,40,United-States,0,u10,KNeighbors,random,0
0,19,?,5th-6th,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Female,0,0,40,United-States,1,u10,KNeighbors,random,1
0,19,Never-worked,11th,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Female,0,0,40,United-States,1,u10,KNeighbors,random,1
u11,36,State-gov,Some-college,Divorced,Other-service,Black,Female,0,0,20,United-States,0,u11,KNeighbors,random,0
0,36,Without-pay,Preschool,Married-civ-spouse,Adm-clerical,Black,Female,0,0,20,United-States,1,u11,KNeighbors,random,1
0,36,Without-pay,Some-college,Married-civ-spouse,Prof-specialty,Black,Female,0,0,20,United-States,1,u11,KNeighbors,random,1
0,36,Without-pay,11th,Married-civ-spouse,Prof-specialty,Black,Female,0,0,20,United-States,1,u11,KNeighbors,random,1
0,36,Never-worked,7th-8th,Married-civ-spouse,Adm-clerical,Black,Female,0,0,20,United-States,1,u11,KNeighbors,random,1
0,36,Without-pay,Bachelors,Married-civ-spouse,Prof-specialty,Black,Female,0,0,20,United-States,1,u11,KNeighbors,random,1
u13,39,Private,Some-college,Divorced,Sales,White,Female,0,0,40,United-States,0,u13,KNeighbors,random,0
0,39,Self-emp-inc,Some-college,Married-civ-spouse,Sales,White,Female,0,0,40,United-States,1,u13,KNeighbors,random,1
0,39,Private,Some-college,Married-civ-spouse,Tech-support,White,Female,0,0,40,United-States,1,u13,KNeighbors,random,1
0,39,Without-pay,Some-college,Married-civ-spouse,Sales,White,Female,0,0,40,United-States,1,u13,KNeighbors,random,1
0,39,Private,HS-grad,Married-civ-spouse,Sales,White,Female,0,0,40,United-States,1,u13,KNeighbors,random,1
0,39,Private,Some-college,Married-civ-spouse,Farming-fishing,White,Female,0,0,40,United-States,1,u13,KNeighbors,random,1
u14,54,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,0,0,50,?,0,u14,KNeighbors,random,0
0,54,Federal-gov,Doctorate,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,0,0,50,?,1,u14,KNeighbors,random,1
0,54,Self-emp-inc,Assoc-voc,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,0,0,50,?,1,u14,KNeighbors,random,1
0,54,Self-emp-inc,10th,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,0,0,50,?,1,u14,KNeighbors,random,1
0,54,Without-pay,HS-grad,Married-civ-spouse,?,Asian-Pac-Islander,Male,0,0,50,?,1,u14,KNeighbors,random,1
0,54,Self-emp-inc,HS-grad,Married-civ-spouse,Protective-serv,Asian-Pac-Islander,Male,0,0,50,?,1,u14,KNeighbors,random,1
u15,32,Private,HS-grad,Separated,Handlers-cleaners,White,Female,0,0,40,United-States,0,u15,KNeighbors,random,0
0,32,Local-gov,HS-grad,Married-civ-spouse,Prof-specialty,White,Female,0,0,40,United-States,1,u15,KNeighbors,random,1
0,32,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Female,0,0,40,United-States,1,u15,KNeighbors,random,1
0,32,Private,Masters,Married-civ-spouse,Priv-house-serv,White,Female,0,0,40,United-States,1,u15,KNeighbors,random,1
0,32,Private,Masters,Married-civ-spouse,Tech-support,White,Female,0,0,40,United-States,1,u15,KNeighbors,random,1
0,32,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,White,Female,0,0,40,United-States,1,u15,KNeighbors,random,1
u16,45,Private,Assoc-acdm,Widowed,Sales,White,Female,0,0,40,Cuba,0,u16,KNeighbors,random,0
0,45,Private,Assoc-voc,Married-civ-spouse,Sales,White,Female,0,0,40,Cuba,1,u16,KNeighbors,random,1
0,45,Private,Preschool,Married-civ-spouse,Sales,White,Female,0,0,40,Cuba,1,u16,KNeighbors,random,1
0,45,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,White,Female,0,0,40,Cuba,1,u16,KNeighbors,random,1
0,45,Without-pay,Assoc-acdm,Married-civ-spouse,Sales,White,Female,0,0,40,Cuba,1,u16,KNeighbors,random,1
0,45,Private,Doctorate,Married-civ-spouse,Sales,White,Female,0,0,40,Cuba,1,u16,KNeighbors,random,1
u17,30,Private,HS-grad,Divorced,Craft-repair,White,Male,0,0,40,United-States,0,u17,KNeighbors,random,0
0,30,Private,Preschool,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,1,u17,KNeighbors,random,1
0,30,Private,Prof-school,Separated,Prof-specialty,White,Male,0,0,40,United-States,1,u17,KNeighbors,random,1
0,30,Private,Doctorate,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u17,KNeighbors,random,1
u18,49,Local-gov,HS-grad,Widowed,Protective-serv,Black,Male,0,0,40,United-States,0,u18,KNeighbors,random,0
0,49,Local-gov,5th-6th,Married-civ-spouse,Protective-serv,Black,Male,0,0,40,United-States,1,u18,KNeighbors,random,1
0,49,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Black,Male,0,0,40,United-States,1,u18,KNeighbors,random,1
0,49,Never-worked,HS-grad,Married-civ-spouse,Protective-serv,Black,Male,0,0,40,United-States,1,u18,KNeighbors,random,1
0,49,Local-gov,Bachelors,Widowed,Protective-serv,Black,Male,0,0,40,United-States,1,u18,KNeighbors,random,1
0,49,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Black,Male,0,0,40,United-States,1,u18,KNeighbors,random,1
u21,37,Private,Some-college,Married-civ-spouse,Transport-moving,Asian-Pac-Islander,Male,0,0,40,United-States,0,u21,KNeighbors,random,0
0,37,Private,7th-8th,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,0,0,40,United-States,1,u21,KNeighbors,random,1
0,37,Federal-gov,Masters,Married-civ-spouse,Transport-moving,Asian-Pac-Islander,Male,0,0,40,United-States,1,u21,KNeighbors,random,1
0,37,Private,Masters,Married-civ-spouse,Sales,Asian-Pac-Islander,Male,0,0,40,United-States,1,u21,KNeighbors,random,1
0,37,Private,Assoc-voc,Married-civ-spouse,Tech-support,Asian-Pac-Islander,Male,0,0,40,United-States,1,u21,KNeighbors,random,1
0,37,Private,Prof-school,Married-civ-spouse,Sales,Asian-Pac-Islander,Male,0,0,40,United-States,1,u21,KNeighbors,random,1
u22,18,Private,Some-college,Never-married,Sales,White,Male,2176,0,40,United-States,0,u22,KNeighbors,random,0
0,18,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,2176,0,40,United-States,1,u22,KNeighbors,random,1
0,18,Without-pay,Prof-school,Married-spouse-absent,Prof-specialty,White,Male,2176,0,40,United-States,1,u22,KNeighbors,random,1
0,18,Private,Masters,Married-AF-spouse,Armed-Forces,White,Male,2176,0,40,United-States,1,u22,KNeighbors,random,1
0,18,Without-pay,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,2176,0,40,United-States,1,u22,KNeighbors,random,1
0,18,Federal-gov,Masters,Married-civ-spouse,?,White,Male,2176,0,40,United-States,1,u22,KNeighbors,random,1
u25,54,State-gov,HS-grad,Separated,Adm-clerical,Black,Female,3887,0,35,United-States,0,u25,KNeighbors,random,0
0,54,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Black,Female,3887,0,35,United-States,1,u25,KNeighbors,random,1
0,54,Federal-gov,Masters,Married-civ-spouse,Priv-house-serv,Black,Female,3887,0,35,United-States,1,u25,KNeighbors,random,1
u26,43,Local-gov,Masters,Divorced,Prof-specialty,White,Male,0,0,40,United-States,0,u26,KNeighbors,random,0
0,43,Private,Masters,Divorced,Priv-house-serv,White,Male,0,0,40,United-States,1,u26,KNeighbors,random,1
0,43,State-gov,Masters,Separated,Prof-specialty,White,Male,0,0,40,United-States,1,u26,KNeighbors,random,1
0,43,Local-gov,Masters,Married-spouse-absent,Exec-managerial,White,Male,0,0,40,United-States,1,u26,KNeighbors,random,1
0,43,Federal-gov,Masters,Widowed,Prof-specialty,White,Male,0,0,40,United-States,1,u26,KNeighbors,random,1
0,43,Local-gov,Preschool,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,1,u26,KNeighbors,random,1
u27,33,Private,Bachelors,Divorced,Exec-managerial,White,Female,0,0,40,United-States,0,u27,KNeighbors,random,0
0,33,Private,Bachelors,Married-civ-spouse,Craft-repair,White,Female,0,0,40,United-States,1,u27,KNeighbors,random,1
0,33,?,Bachelors,Married-civ-spouse,Exec-managerial,White,Female,0,0,40,United-States,1,u27,KNeighbors,random,1
0,33,Private,Bachelors,Married-civ-spouse,Protective-serv,White,Female,0,0,40,United-States,1,u27,KNeighbors,random,1
0,33,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Female,0,0,40,United-States,1,u27,KNeighbors,random,1
0,33,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,White,Female,0,0,40,United-States,1,u27,KNeighbors,random,1
u28,25,Private,11th,Married-civ-spouse,Transport-moving,White,Male,0,0,40,United-States,0,u28,KNeighbors,random,0
0,25,Private,Assoc-acdm,Married-civ-spouse,Armed-Forces,White,Male,0,0,40,United-States,1,u28,KNeighbors,random,1
0,25,Private,Bachelors,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,1,u28,KNeighbors,random,1
0,25,Local-gov,11th,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u28,KNeighbors,random,1
0,25,Private,Some-college,Married-civ-spouse,Transport-moving,White,Male,0,0,40,United-States,1,u28,KNeighbors,random,1
0,25,Federal-gov,11th,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,1,u28,KNeighbors,random,1
u29,37,Private,HS-grad,Never-married,Other-service,White,Male,0,0,40,United-States,0,u29,KNeighbors,random,0
0,37,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u29,KNeighbors,random,1
0,37,Private,Masters,Never-married,Exec-managerial,White,Male,0,0,40,United-States,1,u29,KNeighbors,random,1
0,37,Private,Some-college,Married-civ-spouse,Other-service,White,Male,0,0,40,United-States,1,u29,KNeighbors,random,1
0,37,Private,Masters,Never-married,Priv-house-serv,White,Male,0,0,40,United-States,1,u29,KNeighbors,random,1
0,37,Private,Masters,Never-married,?,White,Male,0,0,40,United-States,1,u29,KNeighbors,random,1
u30,26,Private,Bachelors,Never-married,Adm-clerical,Black,Female,0,0,40,United-States,0,u30,KNeighbors,random,0
0,26,Private,Bachelors,Married-civ-spouse,Priv-house-serv,Black,Female,0,0,40,United-States,1,u30,KNeighbors,random,1
0,26,Private,Bachelors,Married-civ-spouse,Exec-managerial,Black,Female,0,0,40,United-States,1,u30,KNeighbors,random,1
0,26,Private,Bachelors,Married-civ-spouse,Farming-fishing,Black,Female,0,0,40,United-States,1,u30,KNeighbors,random,1
0,26,Private,Bachelors,Married-civ-spouse,?,Black,Female,0,0,40,United-States,1,u30,KNeighbors,random,1
0,26,Private,Bachelors,Married-civ-spouse,Protective-serv,Black,Female,0,0,40,United-States,1,u30,KNeighbors,random,1
u31,17,Private,10th,Married-civ-spouse,Sales,White,Female,0,0,30,United-States,0,u31,KNeighbors,random,0
0,17,Local-gov,Masters,Married-civ-spouse,Sales,White,Female,0,0,30,United-States,1,u31,KNeighbors,random,1
0,17,Self-emp-inc,10th,Married-civ-spouse,Prof-specialty,White,Female,0,0,30,United-States,1,u31,KNeighbors,random,1
0,17,Never-worked,Preschool,Married-civ-spouse,Prof-specialty,White,Female,0,0,30,United-States,1,u31,KNeighbors,random,1
0,17,Local-gov,10th,Married-civ-spouse,Prof-specialty,White,Female,0,0,30,United-States,1,u31,KNeighbors,random,1
0,17,Self-emp-inc,12th,Married-civ-spouse,Prof-specialty,White,Female,0,0,30,United-States,1,u31,KNeighbors,random,1
u32,55,Local-gov,Some-college,Divorced,Exec-managerial,Amer-Indian-Eskimo,Female,0,0,40,United-States,0,u32,KNeighbors,random,0
0,55,Local-gov,11th,Married-civ-spouse,Exec-managerial,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,u32,KNeighbors,random,1
0,55,?,Some-college,Married-civ-spouse,Exec-managerial,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,u32,KNeighbors,random,1
0,55,Never-worked,Some-college,Married-civ-spouse,Exec-managerial,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,u32,KNeighbors,random,1
0,55,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,u32,KNeighbors,random,1
0,55,Local-gov,9th,Married-civ-spouse,Exec-managerial,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,u32,KNeighbors,random,1
u33,39,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,0,u33,KNeighbors,random,0
0,39,Private,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,1,u33,KNeighbors,random,1
0,39,Private,7th-8th,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,1,u33,KNeighbors,random,1
0,39,Private,HS-grad,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,1,u33,KNeighbors,random,1
0,39,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u33,KNeighbors,random,1
0,39,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,1,u33,KNeighbors,random,1
u34,23,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,40,United-States,0,u34,KNeighbors,random,0
0,23,Federal-gov,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u34,KNeighbors,random,1
0,23,Private,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,1,u34,KNeighbors,random,1
0,23,Private,Some-college,Married-civ-spouse,Transport-moving,White,Male,0,0,40,United-States,1,u34,KNeighbors,random,1
0,23,Self-emp-inc,Bachelors,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,40,United-States,1,u34,KNeighbors,random,1
0,23,Self-emp-inc,HS-grad,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,1,u34,KNeighbors,random,1
u37,59,Private,7th-8th,Divorced,Transport-moving,White,Male,0,0,40,United-States,0,u37,KNeighbors,random,0
0,59,Private,Bachelors,Divorced,Sales,White,Male,0,0,40,United-States,1,u37,KNeighbors,random,1
0,59,Private,10th,Divorced,Exec-managerial,White,Male,0,0,40,United-States,1,u37,KNeighbors,random,1
0,59,Private,Doctorate,Divorced,Exec-managerial,White,Male,0,0,40,United-States,1,u37,KNeighbors,random,1
0,59,Private,Prof-school,Divorced,Exec-managerial,White,Male,0,0,40,United-States,1,u37,KNeighbors,random,1
0,59,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,0,0,40,United-States,1,u37,KNeighbors,random,1
u38,18,Private,HS-grad,Never-married,Sales,Amer-Indian-Eskimo,Female,0,0,20,United-States,0,u38,KNeighbors,random,0
0,18,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Female,0,0,20,United-States,1,u38,KNeighbors,random,1
u39,25,?,HS-grad,Married-spouse-absent,?,White,Male,0,0,40,United-States,0,u39,KNeighbors,random,0
0,25,Federal-gov,Masters,Never-married,Exec-managerial,White,Male,0,0,40,United-States,1,u39,KNeighbors,random,1
0,25,Private,5th-6th,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,1,u39,KNeighbors,random,1
0,25,Federal-gov,12th,Married-spouse-absent,Prof-specialty,White,Male,0,0,40,United-States,1,u39,KNeighbors,random,1
0,25,Private,Masters,Married-spouse-absent,Prof-specialty,White,Male,0,0,40,United-States,1,u39,KNeighbors,random,1
0,25,?,Prof-school,Married-spouse-absent,Prof-specialty,White,Male,0,0,40,United-States,1,u39,KNeighbors,random,1
u40,35,Private,HS-grad,Never-married,Machine-op-inspct,Black,Female,0,0,48,United-States,0,u40,KNeighbors,random,0
0,35,Private,Masters,Married-civ-spouse,Exec-managerial,Black,Female,0,0,48,United-States,1,u40,KNeighbors,random,1
0,35,Private,Bachelors,Married-civ-spouse,Priv-house-serv,Black,Female,0,0,48,United-States,1,u40,KNeighbors,random,1
0,35,Private,7th-8th,Married-civ-spouse,Exec-managerial,Black,Female,0,0,48,United-States,1,u40,KNeighbors,random,1
0,35,Self-emp-inc,5th-6th,Married-civ-spouse,Exec-managerial,Black,Female,0,0,48,United-States,1,u40,KNeighbors,random,1
0,35,?,Assoc-voc,Married-civ-spouse,Tech-support,Black,Female,0,0,48,United-States,1,u40,KNeighbors,random,1
u41,39,Private,HS-grad,Married-civ-spouse,Sales,White,Male,4064,0,38,United-States,0,u41,KNeighbors,random,0
0,39,Private,Masters,Married-civ-spouse,Armed-Forces,White,Male,4064,0,38,United-States,1,u41,KNeighbors,random,1
0,39,Private,Preschool,Married-civ-spouse,Sales,White,Male,4064,0,38,United-States,1,u41,KNeighbors,random,1
0,39,Private,Doctorate,Married-AF-spouse,Sales,White,Male,4064,0,38,United-States,1,u41,KNeighbors,random,1
0,39,Private,11th,Married-civ-spouse,Prof-specialty,White,Male,4064,0,38,United-States,1,u41,KNeighbors,random,1
0,39,Private,Masters,Married-civ-spouse,Prof-specialty,White,Male,4064,0,38,United-States,1,u41,KNeighbors,random,1
u43,44,Private,1st-4th,Married-civ-spouse,Protective-serv,White,Male,0,0,40,Mexico,0,u43,KNeighbors,random,0
0,44,Private,Masters,Married-civ-spouse,Sales,White,Male,0,0,40,Mexico,1,u43,KNeighbors,random,1
0,44,?,Bachelors,Married-civ-spouse,Protective-serv,White,Male,0,0,40,Mexico,1,u43,KNeighbors,random,1
0,44,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,Mexico,1,u43,KNeighbors,random,1
0,44,Without-pay,Bachelors,Married-civ-spouse,Protective-serv,White,Male,0,0,40,Mexico,1,u43,KNeighbors,random,1
0,44,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Protective-serv,White,Male,0,0,40,Mexico,1,u43,KNeighbors,random,1
u44,20,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,United-States,0,u44,KNeighbors,random,0
0,20,Private,Assoc-acdm,Married-civ-spouse,?,White,Male,0,0,40,United-States,1,u44,KNeighbors,random,1
0,20,Private,Preschool,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u44,KNeighbors,random,1
0,20,Private,Assoc-acdm,Married-civ-spouse,Armed-Forces,White,Male,0,0,40,United-States,1,u44,KNeighbors,random,1
0,20,Private,Masters,Married-civ-spouse,Priv-house-serv,White,Male,0,0,40,United-States,1,u44,KNeighbors,random,1
0,20,Private,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,1,u44,KNeighbors,random,1
u45,31,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,United-States,0,u45,KNeighbors,random,0
0,31,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,White,Male,0,0,50,United-States,1,u45,KNeighbors,random,1
0,31,Without-pay,9th,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,United-States,1,u45,KNeighbors,random,1
0,31,Private,Preschool,Married-spouse-absent,Exec-managerial,White,Male,0,0,50,United-States,1,u45,KNeighbors,random,1
0,31,Self-emp-inc,Assoc-voc,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,United-States,1,u45,KNeighbors,random,1
0,31,Private,5th-6th,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,United-States,1,u45,KNeighbors,random,1
u46,34,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,0,45,United-States,0,u46,KNeighbors,random,0
0,34,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,White,Male,0,0,45,United-States,1,u46,KNeighbors,random,1
0,34,Never-worked,Bachelors,Married-civ-spouse,Craft-repair,White,Male,0,0,45,United-States,1,u46,KNeighbors,random,1
0,34,Private,Masters,Married-civ-spouse,Farming-fishing,White,Male,0,0,45,United-States,1,u46,KNeighbors,random,1
0,34,Federal-gov,Masters,Married-civ-spouse,Craft-repair,White,Male,0,0,45,United-States,1,u46,KNeighbors,random,1
0,34,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,0,0,45,United-States,1,u46,KNeighbors,random,1
u47,41,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,White,Male,0,0,50,United-States,0,u47,KNeighbors,random,0
0,41,Private,Doctorate,Married-civ-spouse,Protective-serv,White,Male,0,0,50,United-States,1,u47,KNeighbors,random,1
0,41,Local-gov,Assoc-voc,Married-civ-spouse,?,White,Male,0,0,50,United-States,1,u47,KNeighbors,random,1
0,41,Self-emp-inc,Preschool,Married-civ-spouse,Protective-serv,White,Male,0,0,50,United-States,1,u47,KNeighbors,random,1
